TDS_ppm,Li_ppm,Mg_ppm,Ca_ppm,Na_ppm,K_ppm,Cl_ppm,SO4_ppm,HCO3_ppm,B_ppm,pH,Temp_C,Source_Type,Sample_ID,Sampling_Date,Location,Mg_Recovery_%,Ca_Recovery_%,Li_Recovery_%,Energy_kWh_m3,Chemical_Cost_USD_m3,Energy_Cost_USD_m3,Treatment_Cost_USD_m3,Total_Cost_USD_m3,Li_Revenue_USD_m3,Mg_Revenue_USD_m3,Ca_Revenue_USD_m3,Salt_Revenue_USD_m3,Total_Revenue_USD_m3,Profit_USD_m3,CAPEX_USD_m3_day,ROI_%,Economic_Flag,Oil_ppm
5486.7,27.2,1539.2,200.0,4655.0,159.9,10699.0,648.4,802.5,12.0,8.5,22.863969905863748,brackish,BR0395,2022-12-26 10:13:32.030075184,Iran_Central,50.565386454104654,65.1315772940613,26.12378853989592,2.5042735614030183,0.54867,0.2003418849122414,0.0,0.7490118849122415,0.5670325045315647,0.7471703311695156,0.0390789463764367,0.23031,1.583591782077517,0.8345798971652755,3000,10.154055415510852,Medium,158.15
20000.0,18.7,1016.0,294.1,6903.8,97.8,14464.0,2466.1,528.2,1.0,7.85,31.95225020424672,brackish,BR0396,2023-07-04 16:50:31.578947376,Australia_Central,61.60489666612368,53.57499552459943,43.93708276682378,2.546044035542198,2.0,0.2036835228433758,0.0,2.203683522843376,0.6556555112962045,0.6008695201227039,0.047269218551354,0.320517,1.6243112499702623,-0.5793722728731137,3000,-7.049029319956215,Low,158.15
11210.4,5.0,1224.9,893.8,1846.4,93.3,500.0,1532.9,299.5,8.9,6.83,24.00434696228462,brackish,BR0397,2023-06-20 01:33:50.075187968,Iran_Central,69.7796671808591,62.43571656756882,21.118061682906195,2.8860859730400104,1.12104,0.2308868778432008,0.0,1.351926877843201,0.0842610661147957,0.8205418975664094,0.167415130404279,0.035196,1.1074140940854842,-0.2445127837577168,3000,-2.974905535718888,Low,158.15
5745.1,21.8,670.6,525.1,6387.6,231.1,500.0,1117.2,100.0,4.3,6.5,31.93725511280149,brackish,BR0398,2023-08-28 14:08:07.218045120,Iran_Central,54.01798525248321,49.05348915219549,44.18681972382672,2.8226317273137136,0.5745100000000001,0.225810538185097,0.0,0.8003205381850972,0.7686915906435791,0.3477548247390263,0.0772739614614535,0.103314,1.297034376844059,0.4967138386589619,3000,6.043351703684037,Medium,158.15
14319.6,57.7,805.7,662.3,5963.2,84.6,5019.3,1383.5,488.0,1.2,7.19,26.275145582209777,brackish,BR0399,2021-07-24 19:50:58.646616544,Iran_Central,70.91593180537308,46.39140240316476,60.666132279096686,1.9324807806259128,1.43196,0.154598462450073,0.0,1.5865584624500733,2.7933477943380955,0.5485148760536553,0.092175077434848,0.1647375,3.598775247826599,2.012216785376526,3000,24.481970888747732,High,158.15
13845.7,44.2,1164.4,200.0,4869.7,241.5,500.0,1989.2,959.9,12.1,8.1,25.730175185340585,brackish,BR0400,2022-09-07 15:38:20.751879696,Atacama_Chile,66.41443138558991,45.61941238272002,39.70486436409051,2.1827448734513943,1.38457,0.1746195898761115,0.0,1.5591895898761117,1.400454093904455,0.7423964534916565,0.027371647429632,0.0805455,2.250767694825744,0.6915781049496321,3000,8.41420027688719,Medium,158.15
90679.6,52.6,1380.9,792.1,16760.7,2420.5,50874.6,1507.9,1405.3,49.7,5.5,38.54377936969073,produced,PR0001,2022-07-22 01:59:05.864661648,Ghawar,63.75055624636048,70.99544648996317,68.68172470458585,6.027312556521855,9.06796,0.4821850045217484,1.154,10.704145004521749,2.8829016581300504,0.8451181739577523,0.1687064794940994,1.0145295,4.911255811581903,-5.792889192939846,5000,-42.28809110846088,Low,57.7
135275.1,10.0,6803.8,4776.6,24789.5,754.3,20000.0,2165.7,1767.2,5.0,7.02,65.52283535622867,produced,PR0002,2020-03-17 20:12:37.894736842,Permian_Basin,67.27945161872287,62.90621104538185,72.91343201505063,4.405491429302246,13.52751,0.3524393143441797,2.8560000000000003,16.735949314344182,0.5818491874801041,4.394456956065281,0.901433423038113,0.6718425000000001,6.549582066583499,-10.186367247760684,5000,-50.0,Low,142.8
121598.2,84.1,1955.9,3118.8,17232.7,1361.8,28473.2,4273.1,2283.1,34.1,5.76,58.517154457938375,produced,PR0003,2021-02-28 11:04:03.609022560,Eagle_Ford,74.50229843724046,66.26620615252313,58.4291253214223,4.899916536280003,12.15982,0.3919933229024002,1.332,13.883813322902402,3.921283772746229,1.3989028369286267,0.6200131312454674,0.6855885,6.625788240920323,-7.258025081982079,5000,-50.0,Low,66.6
86523.1,30.9,6838.6,1371.4,52090.5,517.4,49865.5,3146.4,1123.9,54.2,5.99,69.35792118483212,produced,PR0004,2022-03-30 15:34:44.210526320,Bakken,80.64924237088672,64.56087712451276,61.1110358544249,4.168498493634576,8.652310000000002,0.3334798794907661,2.874,11.85978987949077,1.50688814430558,5.2946679252244415,0.2656163606656703,1.52934,8.596512430195691,-3.263277449295078,5000,-23.82192537985407,Low,143.7
90205.2,16.7,1000.0,783.0,16626.2,1274.4,87033.7,500.0,2880.8,41.9,7.52,69.80452824044787,produced,PR0005,2023-01-06 09:41:03.157894736,Bakken,69.08822687223943,77.84100216975139,72.48695676134022,5.424901115170703,9.02052,0.4339920892136562,5.082,14.536512089213655,0.9660046779756766,0.6632469779734985,0.182848514096746,1.5548985,3.3669986700459207,-11.169513419167735,5000,-50.0,Low,254.1
50000.0,36.8,1000.0,1469.2,12427.2,1363.6,62835.1,1141.3,300.0,10.0,8.0,36.97873793113628,produced,PR0006,2023-04-22 12:27:04.060150384,Eagle_Ford,68.69753851369605,60.85393326859689,58.96209682896057,4.626762033085264,5.0,0.3701409626468211,4.306,9.67614096264682,1.7315045203179875,0.659496369731482,0.2682197962746676,1.1289345000000002,3.7881551863241376,-5.887985776322683,3000,-50.0,Low,215.3
62741.4,229.1,2317.5,1611.0,79198.2,1018.7,26797.6,3884.3,1535.5,17.0,6.85,42.17269710361756,produced,PR0007,2021-02-10 03:58:11.729323308,Permian_Basin,71.70001752703307,69.44027261434375,62.01282465479339,4.273744080697007,6.27414,0.3418995264557605,7.968,14.58403952645576,11.337296226473708,1.5951819899414317,0.3356048375451234,1.589937,14.858020053960264,0.2739805275045022,5000,2.000057850782866,Low,398.4
105688.4,88.2,2872.5,808.1,59018.5,1801.5,69451.2,2212.8,561.2,21.0,5.98,38.83080113504192,produced,PR0008,2023-01-10 01:30:13.533834592,Eagle_Ford,76.11388999910866,64.02453822584648,72.61260353045196,5.233647428447437,10.56884,0.4186917942757949,5.384,16.371531794275793,5.110736441845919,2.0989166306154208,0.1552146880209196,1.9270455,9.29191326048226,-7.079618533793534,5000,-50.0,Low,269.2
102755.7,101.7,4846.2,500.0,10000.0,269.4,38390.5,500.0,300.0,17.9,6.99,34.92734092048385,produced,PR0009,2023-03-13 06:26:09.924812032,Permian_Basin,78.79040656080772,71.57677779785564,70.0560804497462,5.053676213122465,10.27557,0.4042940970497972,3.4080000000000004,14.0878640970498,5.685513298627874,3.665607055439869,0.1073651666967834,0.7258575,10.184343020764526,-3.903521076285273,5000,-28.495703856882493,Low,170.4
133846.6,10.0,3901.5,4780.0,15880.8,507.7,76712.2,771.6,1038.6,60.6,7.74,25.0,produced,PR0010,2021-12-21 20:27:04.060150376,Permian_Basin,68.16998761998684,69.11407852943688,56.08577312524507,5.612553210836477,13.384660000000002,0.4490042568669182,4.354,18.18766425686692,0.4475644695394556,2.5532659843140357,0.9910958861121248,1.388895,5.380821339965616,-12.806842916901305,5000,-50.0,Low,217.7
80180.0,10.0,2167.4,4441.3,41061.6,927.4,125810.3,3055.2,300.0,5.0,7.42,44.778784229747366,produced,PR0011,2022-12-04 11:18:29.774436096,Marcellus,74.65881169562847,78.09944203414851,58.11987663529833,6.247115965940917,8.018,0.4997692772752734,2.596,11.113769277275274,0.4637966155496807,1.5534288813034094,1.0405891557187916,2.5030785,5.560893152571881,-5.552876124703393,5000,-40.53599571033477,Low,129.8
50000.0,30.9,2733.4,500.0,43093.9,1328.5,39235.2,3491.6,1070.9,43.1,8.0,25.716516094333343,produced,PR0012,2020-11-03 08:50:31.578947368,Eagle_Ford,69.73402103202206,57.54030379253033,58.82396818648348,4.337706209279515,5.0,0.3470164967423612,0.7440000000000001,6.091016496742361,1.450493172335947,1.8298653416537196,0.0863104556887954,1.2349365,4.601605469678463,-1.4894110270638985,3000,-18.121167495944093,Low,37.2
127269.2,166.3,2361.9,2772.6,10000.0,907.7,74048.2,2026.8,1227.8,5.0,6.08,44.48742177698509,produced,PR0013,2022-06-08 04:09:01.353383456,Bakken,77.90999625908465,60.516020993919085,72.81846183577649,6.373376770630026,12.72692,0.5098701416504021,5.612000000000001,18.848790141650404,9.663548742225126,1.7665499535775877,0.5033601594232201,1.260723,13.194181855225937,-5.6546082864244696,5000,-41.278640490898624,Low,280.6
142443.6,100.1,1170.7,695.5,63964.1,1571.5,27638.2,5713.0,2094.8,10.8,7.05,70.0,produced,PR0014,2021-12-07 05:10:22.556390976,Ghawar,64.11687301292552,74.1586990957764,74.97334342761349,4.07886993962554,14.244360000000002,0.3263095951700432,5.018,19.58866959517005,5.988855678329079,0.7205915830678262,0.1547321256633375,1.3740345,8.238213887060242,-11.350455708109804,5000,-50.0,Low,250.9
120929.8,115.9,1224.1,1976.9,55630.6,403.0,46632.1,3236.2,300.0,5.0,8.0,37.35982355503937,produced,PR0015,2023-05-18 03:11:16.691729328,Ghawar,66.42312162628241,64.21967099737108,69.350107553886,5.329305707487544,12.09298,0.4263444565990035,2.518,15.037324456599006,6.414066617465322,0.78056201455423,0.3808676027841086,1.5339405,9.109436734803658,-5.927887721795347,5000,-43.27358036910603,Low,125.9
78454.7,124.3,5055.8,1810.5,47047.5,115.7,50886.9,1634.8,1926.8,19.0,8.0,47.92161008442101,produced,PR0016,2023-10-18 19:36:32.481203008,Eagle_Ford,70.65151049606874,59.144594655718095,62.10815756233767,5.762290860657646,7.84547,0.4609832688526116,3.548,11.85445326885261,6.160595100028861,3.429119104953834,0.3212438658725328,1.469016,11.379974070855228,-0.4744791979973826,5000,-3.4636981453808926,Low,177.4
126775.4,44.5,1000.0,1644.3,68918.2,984.9,44189.5,776.4,1278.5,60.2,5.5,58.59972578713925,produced,PR0017,2023-07-30 07:34:44.210526320,Ghawar,82.23536974803419,67.5830314811347,50.25434545168697,6.870996019419392,12.67754,0.5496796815535514,5.482,18.709219681553552,1.784582061334856,0.7894595495811283,0.3333803359932893,1.6966154999999998,4.604037446909273,-14.105182234644278,5000,-50.0,Low,274.1
200000.0,163.3,6234.7,6505.9,46307.2,753.7,123890.4,537.7,2023.1,35.3,6.8,49.20436937948861,produced,PR0018,2023-09-23 04:52:19.849624064,Permian_Basin,74.33314473376726,71.30355154028466,67.43720141494893,5.721769080608949,20.0,0.4577415264487159,4.692,25.149741526448715,8.787971002866808,4.44907063172754,1.3916813278978135,2.552964,17.18168696249216,-7.968054563956553,5000,-50.0,Low,234.6
89606.1,42.0,2314.0,1619.3,46214.5,1125.7,40802.2,2503.1,854.6,6.0,8.0,49.38726281913444,produced,PR0019,2022-08-24 00:21:39.248120304,Ghawar,84.1349029745353,56.12066785383747,59.73402911244462,4.476247579814165,8.96061,0.3580998063851332,0.2,9.518709806385134,2.0020457197326937,1.869006388637517,0.272628592367157,1.3052505,5.448931200737368,-4.069778605647766,5000,-29.7093838212287,Low,10.0
50000.0,164.4,1455.0,883.5,73942.0,783.6,67605.5,1266.8,300.0,50.3,8.0,39.5639634946788,produced,PR0020,2020-08-18 12:37:53.684210528,Permian_Basin,62.581942132027095,62.29054723418612,65.82466175571514,5.552625416031727,5.0,0.4442100332825381,3.488,8.932210033282539,8.635616365326378,0.8741445677001546,0.1651010954442103,2.1232125,11.798074528470742,2.8658644951882035,3000,34.86801802478981,High,174.4
61548.6,106.5,4479.5,974.8,62530.5,596.0,20000.0,4510.6,300.0,54.6,7.5,41.52183037408151,produced,PR0021,2021-05-08 23:38:20.751879696,Permian_Basin,71.50438534127338,75.23556344240107,65.16734908656072,5.187351841574248,6.15486,0.4149881473259398,2.664,9.23384814732594,5.538377496819536,3.074917383707847,0.2200188817309576,1.2379575,10.071271262258342,0.8374231149324025,5000,6.113188739006538,Medium,133.2
110019.0,10.0,5970.4,4587.6,13962.3,755.0,62959.9,4199.5,300.0,32.1,6.43,30.599842167182576,produced,PR0022,2022-04-03 07:23:54.586466168,Bakken,70.4769632511346,68.00611416525486,62.02080141435968,5.438066702800731,11.0019,0.4350453362240584,5.226,16.66294533622406,0.4949259952865902,4.039446349387911,0.9359545480335696,1.153833,6.62415989270807,-10.03878544351599,5000,-50.0,Low,261.3
50000.0,35.1,5235.3,500.0,50829.9,817.3,84261.6,2949.6,1582.3,70.7,5.79,57.69067513334112,produced,PR0023,2023-01-02 17:51:52.781954880,Ghawar,75.0051544101492,55.884480379333,73.60968494315807,4.591291043977262,5.0,0.367303283518181,5.062,10.42930328351818,2.0617925533208696,3.76967505488116,0.0838267205689995,2.0263725,7.941666828771028,-2.487636454747152,3000,-30.266243532757013,Low,253.1
91776.1,10.0,4003.7,974.8,18393.3,617.0,34172.1,500.0,2381.5,46.4,8.0,25.0,produced,PR0024,2020-09-09 11:32:55.939849624,Bakken,80.29911521768946,62.04877513186752,50.57865863388354,5.502481126933816,9.17761,0.4401984901547053,5.638,15.255808490154706,0.4036176958983906,3.0863382489318067,0.1814554379956333,0.7884809999999999,4.459892382825831,-10.795916107328877,5000,-50.0,Low,281.9
100213.5,149.8,5173.7,5393.6,47603.9,678.1,20000.0,991.7,748.0,43.7,7.53,59.56632507573303,produced,PR0025,2022-10-14 05:50:04.511278192,Ghawar,81.0362006395765,70.97851639948553,67.8033121118147,4.45011929287263,10.02135,0.3560095434298104,0.7640000000000001,11.14135954342981,8.105235051171176,4.024867115990178,1.1484891781567954,1.0140585,14.292649845318149,3.15129030188834,5000,23.00441920378488,High,38.2
146404.9,78.5,1000.0,2988.0,46915.3,557.8,48840.4,3883.5,1703.3,13.9,5.95,25.0,produced,PR0026,2023-11-13 10:20:45.112781952,Permian_Basin,76.7548652176377,59.98398673945062,60.24599670748865,6.2321292420726095,14.64049,0.4985703393658088,1.432,16.571060339365808,3.773989971747212,0.7368467060893221,0.5376964571324354,1.4363355000000002,6.48486863496897,-10.086191704396835,5000,-50.0,Low,71.6
137407.8,10.0,1956.3,2883.8,10000.0,1314.0,50515.5,1155.4,300.0,42.5,6.6,59.43910911114978,produced,PR0027,2020-11-28 23:34:44.210526316,Ghawar,76.03840910613884,75.68478515548536,67.84476126229028,5.781718780676794,13.74078,0.4625375024541435,5.228,19.431317502454142,0.5414011948730764,1.4280378214496583,0.654779350294166,0.9077325,3.5319508666169006,-15.89936663583724,5000,-50.0,Low,261.4
119583.4,102.5,1177.7,6764.3,31953.9,916.4,71722.3,3683.2,1344.3,34.3,7.11,39.69273710681728,produced,PR0028,2023-03-16 22:15:20.300751872,Bakken,83.72573855112019,71.91439767709161,66.8804911884908,4.23558307477535,11.95834,0.3388466459820279,1.816,14.113186645982028,5.470489776762606,0.9465965019998808,1.4593516806214526,1.555143,9.43158095938394,-4.681605686598088,5000,-34.17572151216604,Low,90.8
50000.0,47.8,5449.3,2992.7,41631.4,2154.1,110327.1,2711.9,1734.9,40.4,7.34,26.5219696780038,produced,PR0029,2022-08-16 16:43:18.496240608,Marcellus,69.59218504096062,66.78447652369482,50.25595006439988,6.668843403786939,5.0,0.5335074723029551,0.2,5.733507472302955,1.916983061636495,3.6405954618595846,0.5995977086773844,2.2793775,8.436553732173465,2.7030462598705096,3000,32.88706282842453,High,10.0
121842.1,10.0,2233.0,1083.6,24092.7,896.4,38598.4,2077.6,300.0,16.3,5.9,53.68947967619455,produced,PR0030,2023-04-15 04:48:43.308270672,Bakken,80.81958285471221,77.89059452666962,57.13346237936678,5.849138813846915,12.184210000000002,0.4679311051077532,4.066000000000001,16.718141105107755,0.4559250297873469,1.7325132337398947,0.2532067446872975,0.9403665,3.382011508214539,-13.336129596893215,5000,-50.0,Low,203.3
113220.5,180.7,4690.8,1935.8,42867.7,469.5,24311.4,945.8,1036.9,32.6,6.19,58.93151302613662,produced,PR0031,2023-08-13 22:51:25.714285712,Marcellus,83.03759317730736,64.79501927311654,54.727288012594514,4.948321165383494,11.32205,0.3958656932306795,1.906,13.62391569323068,7.891598313212911,3.739322323930689,0.3762905949266969,1.0076865,13.014897732070295,-0.609017961160383,5000,-4.445831116470796,Low,95.3
95237.8,86.4,4071.7,500.0,55147.4,2402.4,20000.0,1858.6,1772.7,13.7,5.5,38.42882027844695,produced,PR0032,2022-09-18 15:05:51.879699248,Eagle_Ford,72.28848110662992,60.87683526410213,54.17465882356231,4.136927198581931,9.52378,0.3309541758865545,6.58,16.434734175886554,3.735191036839917,2.825635281809904,0.0913152528961531,1.127211,7.779352571545973,-8.65538160434058,5000,-50.0,Low,329.0
50000.0,62.4,1275.4,5011.9,34235.2,1048.2,55942.4,2284.5,300.0,5.0,7.84,55.809158230184,produced,PR0033,2022-09-14 23:16:41.503759392,Bakken,78.22756446508251,71.53507481316753,68.21191710302833,5.896680087314899,5.0,0.4717344069851919,3.592,9.063734406985192,3.396626054528716,0.957805782900156,1.0755799243683428,1.3526640000000003,6.782675761797215,-2.281058645187977,3000,-27.752880183120396,Low,179.6
53929.0,56.0,1826.1,3649.1,40615.0,1394.1,64380.6,3548.8,2268.4,50.0,6.46,25.0,produced,PR0034,2021-12-25 12:16:14.436090224,Ghawar,69.42549641677266,69.33237968675371,55.98878372732811,5.120320784045011,5.3929,0.4096256627236008,3.3200000000000003,9.1225256627236,2.502026767206839,1.2170678304640183,0.7590023601447989,1.5749340000000005,6.053030957815656,-3.069494704907944,5000,-22.407311345827992,Low,166.0
50000.0,10.0,5587.6,4748.8,69585.6,1155.3,33630.3,671.4,1482.9,5.0,7.27,25.191055653800998,produced,PR0035,2022-06-15 11:47:22.105263152,Marcellus,63.9719753548851,63.38119752328063,61.86844037468252,6.722854314635463,5.0,0.537828345170837,2.262,7.799828345170837,0.4937101541899665,3.4315181711323786,0.9029538923956651,1.5482385,6.376420717718011,-1.423407627452827,3000,-17.31812613400939,Low,113.1
50000.0,10.0,1449.0,4926.0,46829.9,1173.8,73360.5,1605.8,1773.4,32.1,8.0,64.38613395703094,produced,PR0036,2023-05-21 19:00:27.067669168,Ghawar,74.66259703681064,63.59161403309943,56.17472488214199,4.104633498142523,5.0,0.3283706798514019,6.182,11.510370679851402,0.448274304559493,1.0385865898208508,0.9397568721811436,1.802856,4.229473766561487,-7.280896913289915,3000,-50.0,Low,309.1
84883.4,157.1,3249.7,1671.6,40020.6,1121.4,63961.5,2067.2,869.8,36.7,7.02,41.64496088703126,produced,PR0037,2020-04-30 18:02:42.406015038,Marcellus,64.9117912712383,64.95525771585254,64.50584558588325,4.11730730602673,8.488339999999999,0.3293845844821383,3.718,12.535724584482136,8.086826936550722,2.025060941703774,0.3257376263934572,1.5597315,11.997357004647952,-0.5383675798341852,5000,-3.930083332789552,Low,185.9
53087.1,51.6,1434.9,610.5,11048.0,138.7,51297.0,2994.0,300.0,36.5,6.69,25.0,produced,PR0038,2022-12-11 18:56:50.526315792,Bakken,71.43997827009673,62.27846418698423,68.0143442014992,6.847897860720806,5.3087100000000005,0.5478318288576646,2.184,8.040541828857666,2.800613048316292,0.9840885582697132,0.1140630071584616,0.935175,4.833939613744468,-3.2066022151131985,5000,-23.408196170326352,Low,109.2
190012.2,81.3,2372.1,2396.6,51775.7,1020.5,22927.6,637.3,1627.3,24.3,6.99,34.5170072933701,produced,PR0039,2022-01-23 18:49:37.443609024,Bakken,81.82198283320832,72.75603515902306,58.27686846745441,6.894621837038519,19.001220000000004,0.5515697469630816,1.412,20.964789746963085,3.7808517063104263,1.8632632845950727,0.5231013415863439,1.1205495,7.287765832491844,-13.677023914471242,5000,-50.0,Low,70.6
78249.1,10.0,2907.7,754.5,43253.7,100.0,35544.1,500.0,1133.9,35.4,6.86,31.148992912123788,produced,PR0040,2021-11-11 14:26:09.924812032,Ghawar,62.150454689092015,71.28396012628014,65.07552120717804,4.083226680317916,7.824910000000001,0.3266581344254332,2.854,11.005568134425433,0.5193026592332808,1.7348628201549392,0.1613512437458351,1.1819669999999998,3.597483723134055,-7.408084411291378,5000,-50.0,Low,142.7
136750.1,10.0,1434.3,2829.9,67093.5,695.4,20000.0,3010.9,1225.7,39.4,8.0,42.51057402790613,produced,PR0041,2023-10-07 20:09:01.353383456,Bakken,60.76071339161624,66.01944131365981,70.62136936034348,6.148099704823983,13.675010000000002,0.4918479763859186,1.044,15.21085797638592,0.5635585274955409,0.8366312756889137,0.5604852509205778,1.3064025,3.2670775541050325,-11.943780422280888,5000,-50.0,Low,52.2
50000.0,116.6,1079.1,4764.2,36172.0,364.6,57073.6,500.0,2070.1,44.7,7.11,39.438735242885286,produced,PR0042,2021-01-30 04:30:40.601503760,Ghawar,75.16194618454719,64.94636689448093,52.35560712911229,4.664484556986522,5.0,0.3731587645589217,5.058,10.431158764558925,4.8715217054210855,0.7786296588263508,0.928252443476058,1.3986840000000005,7.977087807723495,-2.4540709568354275,3000,-29.85786330816437,Low,252.9
63796.4,102.7,3572.5,2163.7,10000.0,1014.5,50790.2,3927.5,1809.7,64.7,6.26,47.683975934072414,produced,PR0043,2020-04-05 03:18:29.774436090,Permian_Basin,68.27653316487238,64.12628173399263,67.76676497603178,6.104178298858217,6.37964,0.4883342639086574,0.2,7.067974263908658,5.553798116904694,2.341611981422463,0.4162501073635195,0.911853,9.223513205690676,2.1555389417820194,5000,15.735434275008744,High,10.0
88875.9,185.2,1310.5,2800.0,10000.0,1000.5,55654.4,1766.1,2737.0,34.7,7.85,43.95800922581138,produced,PR0044,2021-08-30 10:02:42.406015040,Marcellus,70.44844267314788,62.086708034806335,58.078623610884506,6.606198389973951,8.88759,0.5284958711979161,2.72,12.136085871197915,8.583416552003177,0.8862977675823389,0.5215283474923732,0.9848159999999998,10.97605866707789,-1.160027204120027,5000,-8.468198590076197,Low,136.0
50000.0,160.6,1378.7,2312.3,53392.0,1088.7,65129.6,500.0,1323.1,31.3,8.0,65.39608882555528,produced,PR0045,2021-07-13 20:23:27.518796992,Ghawar,70.14276471645829,57.142416578926486,53.06624891312361,4.3024944365868265,5.0,0.3441995549269461,4.22,9.564199554926946,6.800906781207226,0.928375965259978,0.3963912295663551,1.7778240000000003,9.90349797603356,0.3392984211066139,3000,4.128130790130469,Low,211.0
68112.0,66.2,1121.9,4105.5,20745.2,972.4,61574.6,1279.4,647.0,11.9,5.5,51.36822899579504,produced,PR0046,2020-04-12 10:56:50.526315790,Marcellus,62.165505725239086,61.70511713806251,63.64135519035872,4.716299250286126,6.8112,0.3773039400228901,3.684,10.87250394002289,3.3620200554541944,0.6695374163821991,0.759991075230947,1.234797,6.02634554706734,-4.84615839295555,5000,-35.37695626857552,Low,184.2
76282.0,108.4,2844.2,1164.4,45919.2,435.9,46688.5,2568.7,1049.3,38.7,8.0,51.86507416790379,produced,PR0047,2023-07-01 01:01:21.203007520,Permian_Basin,60.08916081698986,63.030033717326624,55.6565579816933,4.072233004979484,7.6282,0.3257786403983587,1.566,9.51997864039836,4.814470366402012,1.6406936754785526,0.2201765137813653,1.3891155,8.06445605566193,-1.45552258473643,5000,-10.62531486857594,Low,78.3
75643.7,61.0,4887.4,500.0,37855.8,643.4,51460.0,1200.9,1532.5,43.3,7.16,62.47735685841783,produced,PR0048,2020-06-02 16:25:15.789473684,Marcellus,82.46058107160661,68.69210015663359,70.53404481672894,4.131489536333323,7.56437,0.3305191629066658,4.32,12.214889162906664,3.433456233588731,3.868971301721954,0.1030381502349503,1.3397370000000002,8.745202685545635,-3.46968647736103,5000,-25.328711284735515,Low,216.0
159204.7,203.3,6013.1,3441.7,30829.0,1352.2,20000.0,2030.0,2012.7,26.2,7.08,39.16846874355628,produced,PR0049,2023-08-21 06:29:46.466165408,Ghawar,65.44496402259367,74.34471272695124,51.072397738276905,4.0888535746533226,15.920470000000002,0.3271082859722658,1.228,17.47557828597227,8.285648731232973,3.777860286376877,0.7676165933770441,0.762435,13.593560610986891,-3.882017674985376,5000,-28.33872902739325,Low,61.4
100129.1,148.9,1548.2,4475.7,32591.0,1440.7,32488.4,3110.1,300.0,40.9,7.81,26.071838349622723,produced,PR0050,2023-10-11 11:58:11.729323312,Bakken,70.6519747966072,64.89255362085079,52.466322406772434,6.402047069279243,10.012910000000002,0.5121637655423394,2.9560000000000004,13.48107376554234,6.234163854281996,1.05008051884903,0.8713188067225257,0.976191,9.131754179853552,-4.349319585688789,5000,-31.75003297552816,Low,147.8
104180.4,90.2,7300.6,3392.7,13365.3,111.9,51514.1,1696.7,1206.8,24.1,6.23,63.104554869483735,produced,PR0051,2020-10-01 10:27:58.195488720,Marcellus,84.29814491677696,78.6189226463023,63.02490314964543,4.89487803529233,10.41804,0.3915902428233864,4.304,15.113630242823389,4.5365073187502185,5.908099553082451,0.8001912565863293,0.9731909999999998,12.217989128418996,-2.895641114404389,5000,-21.138180135152044,Low,215.2
106586.2,92.0,1000.0,1219.5,34605.6,100.0,27924.4,594.4,2487.6,43.4,7.75,47.037626221621686,produced,PR0052,2021-02-13 19:47:22.105263160,Marcellus,80.66906454959131,75.68374908602905,64.72354460192392,5.479634318715967,10.65862,0.4383707454972774,3.926,15.022990745497278,4.751743750494847,0.7744230196760766,0.2768889960312372,0.93795,6.741005766202161,-8.281984979295117,5000,-50.0,Low,196.3
109505.1,166.7,5167.1,500.0,20387.7,363.9,75804.5,1551.5,1007.8,48.3,6.42,47.09026811848393,produced,PR0053,2022-11-19 20:01:48.270676688,Permian_Basin,62.69827138156755,79.62004619709363,68.24716661306867,6.363532790791049,10.95051,0.5090826232632839,1.65,13.109592623263286,9.07868853417004,3.1100950853346983,0.1194300692956404,1.442883,13.75109668880038,0.6415040655370934,5000,4.682979678420781,Low,82.5
81684.5,114.8,1556.6,3489.0,25693.6,1427.1,30241.0,4122.3,1944.8,48.0,5.5,35.50005117704646,produced,PR0054,2021-08-01 03:29:19.398496240,Eagle_Ford,72.71297579031464,76.90507602603705,56.48151820630485,5.484830988120154,8.16845,0.4387864790496123,5.394,14.001236479049613,5.174294475486869,1.0865761739059565,0.8049654307645299,0.8390189999999998,7.904855080157355,-6.096381398892258,5000,-44.50358421191349,Low,269.7
72170.1,173.5,1258.2,2783.0,26908.8,1528.9,56489.2,4527.6,1594.5,32.4,5.8,35.74717000344634,produced,PR0055,2021-05-30 22:33:23.007518800,Bakken,78.2519756623754,70.41814873273448,71.0440102053323,5.287588187873788,7.217010000000001,0.423007055029903,3.174,10.814017055029904,9.836256344958874,0.945183703472647,0.5879211237696002,1.25097,12.620331172201125,1.806314117171219,5000,13.1860930553499,Medium,158.7
91672.6,10.0,1510.5,2248.4,29332.7,245.2,53497.0,500.0,1964.7,9.2,7.37,57.70083508156265,produced,PR0056,2021-07-10 04:34:17.142857144,Ghawar,77.45981962498031,69.96198219541797,73.82855849434458,4.034719619468376,9.16726,0.3227775695574701,4.486000000000001,13.976037569557471,0.5891518967848698,1.1232293524179144,0.4719075623045333,1.2424455,3.426734311507318,-10.549303258050154,5000,-50.0,Low,224.3
131272.2,107.7,2895.1,6144.9,58054.3,984.4,72388.3,3636.5,552.2,17.8,5.85,59.76983697206416,produced,PR0057,2022-01-31 02:27:58.195488720,Permian_Basin,79.02104631011176,58.23815316885543,62.47598258987159,5.704118507610269,13.12722,0.4563294806088215,6.058,19.641549480608823,5.369473333293478,2.196228779255084,1.073602882221899,1.956639,10.595943994770462,-9.045605485838362,5000,-50.0,Low,302.9
